,League_x,playerId,NewName_x,teamName_x,positionText_x,Apps_x,Sub on_x,Minutes played_x,Rating_x,Goals total_x,Assists total_x,Yellow cards_x,Red cards_x,Shots_x,MOTM_x,Pass success rate_x,Tackles_x,Interceptions_x,Fouls_x,Offsides won_x,Clearances_x,Dribbled_x,Blocks_x,Keypasses_x,Dribbles won_x,Fouls given_x,Offsides given_x,Dispossessed_x,Turnovers_x,Passes_x,Accurate crosses_x,Accurate long passes_x,Accurate through balls_x,Challenges lost_x,Saves (six yard box)_x,Saves (penalty area)_x,Saves (out of the box)_x,Saves total_x,Shots (six yard box)_x,Shots (penalty area)_x,Shots (outside of the box)_x,Shots total_x,Shots open play_x,Shots set piece_x,Shots on target_x,Shots off target_x,Shots on post_x,Shots blocked_x,Shots header_x,Goal (six yard box)_x,Goal (penalty area)_x,Goal (outside of the box)_x,Goals_x,Goal open play_x,Goals set piece_x,Goals head_x,Dribbles lost_x,Dribbles total_x,Aerials lost_x,Aerias total_x,Aerials won_x,Assists_x,Year_x,Apps_y,Sub on_y,Minutes played_y,Rating_y,Goals total_y,Assists total_y,Yellow cards_y,Red cards_y,Shots_y,MOTM_y,Pass success rate_y,Tackles_y,Interceptions_y,Fouls_y,Offsides won_y,Clearances_y,Dribbled_y,Blocks_y,Keypasses_y,Dribbles won_y,Fouls given_y,Offsides given_y,Dispossessed_y,Turnovers_y,Passes_y,Accurate crosses_y,Accurate long passes_y,Accurate through balls_y,Challenges lost_y,Saves (six yard box)_y,Saves (penalty area)_y,Saves (out of the box)_y,Saves total_y,Shots (six yard box)_y,Shots (penalty area)_y,Shots (outside of the box)_y,Shots total_y,Shots open play_y,Shots set piece_y,Shots on target_y,Shots off target_y,Shots on post_y,Shots blocked_y,Shots header_y,Goal (six yard box)_y,Goal (penalty area)_y,Goal (outside of the box)_y,Goals_y,Goal open play_y,Goals set piece_y,Goals head_y,Dribbles lost_y,Dribbles total_y,Aerials lost_y,Aerias total_y,Aerials won_y,Assists_y,Year_y,Apps,Sub on,Minutes played,Rating,Goals total,Assists total,Yellow cards,Red cards,Shots,MOTM,Pass success rate,Tackles,Interceptions,Fouls,Offsides won,Clearances,Dribbled,Blocks,Keypasses,Dribbles won,Fouls given,Offsides given,Dispossessed,Turnovers,Passes,Accurate crosses,Accurate long passes,Accurate through balls,Challenges lost,Saves (six yard box),Saves (penalty area),Saves (out of the box),Saves total,Shots (six yard box),Shots (penalty area),Shots (outside of the box),Shots total,Shots open play,Shots set piece,Shots on target,Shots off target,Shots on post,Shots blocked,Shots header,Goal (six yard box),Goal (penalty area),Goal (outside of the box),Goals,Goal open play,Goals set piece,Goals head,Dribbles lost,Dribbles total,Aerials lost,Aerias total,Aerials won,Assists,Year
1743,Italian Serie A,12267,A. Kolarov,Roma,Defender,23,1,2017,7.150434783,6,3,6,0,2.347826087,1,82.24568138,1.347826087,0.869565217,0.956521739,0.434782609,1.304347826,0.565217391,0.217391304,1.956521739,0.695652174,1.043478261,0.086956522,0.434782609,0.782608696,45.30434783,1.913043478,3.0,0.086956522,0.565217391,0.0,0.0,0.0,0.0,0.043478261,0.869565217,1.434782609,2.347826087,0.913043478,1.260869565,0.826086957,0.913043478,0.043478261,0.608695652,0.260869565,0.0,0.130434783,0.130434783,0.260869565,0.043478261,0.130434783,0.0,0.608695652,1.304347826,0.869565217,2.173913043,1.304347826,0.130434783,2021,33.0,1.0,2906.0,7.123939394,8.0,2.0,6.0,1.0,1.303030303,5.0,80.57285181,1.151515152,1.242424242,0.848484848,0.454545455,2.090909091,0.393939394,0.454545455,1.757575758,0.939393939,1.181818182,0.03030303,0.515151515,0.848484848,48.66666667,1.818181818,2.696969697,0.03030303,0.393939394,0.0,0.0,0.0,0.0,0.03030303,0.484848485,0.787878788,1.303030303,0.727272727,0.454545455,0.484848485,0.606060606,0.03030303,0.212121212,0.03030303,0.0,0.181818182,0.060606061,0.242424242,0.060606061,0.060606061,0.0,0.727272727,1.666666667,0.787878788,2.0,1.212121212,0.060606061,2020.0,35.0,1.0,3061.0,7.515714286,2.0,8.0,3.0,0.0,1.8,6.0,81.18712274,1.657142857,1.514285714,0.742857143,0.314285714,2.428571429,0.628571429,0.2,2.285714286,1.571428571,1.142857143,0.114285714,0.771428571,1.571428571,56.8,1.885714286,3.028571429,0.0,0.628571429,0.0,0.0,0.0,0.0,0.0,0.285714286,1.514285714,1.8,0.971428571,0.8,0.371428571,0.828571429,0.057142857,0.6,0.0,0.0,0.0,0.057142857,0.057142857,0.0,0.057142857,0.0,1.085714286,2.657142857,0.857142857,2.4,1.542857143,0.228571429,2019.0
1745,Italian Serie A,54968,F. Acerbi,Lazio,Defender,24,0,2116,7.124583333,2,2,4,0,0.5,1,90.24756189,1.666666667,1.416666667,0.75,0.333333333,2.791666667,0.166666667,0.916666667,0.208333333,0.333333333,1.083333333,0.125,0.166666667,0.416666667,55.54166667,0.208333333,5.75,0.041666667,0.166666667,0.0,0.0,0.0,0.0,0.083333333,0.291666667,0.125,0.5,0.25,0.25,0.208333333,0.208333333,0.0,0.083333333,0.208333333,0.041666667,0.0,0.041666667,0.083333333,0.041666667,0.041666667,0.0,0.041666667,0.375,0.791666667,2.25,1.458333333,0.083333333,2021,37.0,0.0,3310.0,6.948378378,3.0,1.0,3.0,1.0,0.486486486,2.0,87.04225352,1.081081081,1.648648649,0.648648649,0.594594595,4.405405405,0.108108108,0.864864865,0.27027027,0.243243243,1.135135135,0.081081081,0.216216216,0.540540541,47.97297297,0.027027027,3.675675676,0.0,0.108108108,0.0,0.0,0.0,0.0,0.243243243,0.216216216,0.027027027,0.486486486,0.081081081,0.405405405,0.189189189,0.216216216,0.027027027,0.081081081,0.243243243,0.081081081,0.0,0.0,0.081081081,0.0,0.081081081,0.0,0.054054054,0.297297297,1.243243243,3.864864865,2.621621622,0.027027027,2020.0,38.0,0.0,3420.0,6.958947368,0.0,0.0,4.0,0.0,0.394736842,2.0,85.00311139,1.342105263,2.315789474,0.815789474,0.526315789,6.421052632,0.368421053,0.552631579,0.263157895,0.447368421,0.842105263,0.026315789,0.236842105,0.684210526,42.28947368,0.078947368,4.947368421,0.0,0.368421053,0.0,0.0,0.0,0.0,0.026315789,0.236842105,0.131578947,0.394736842,0.157894737,0.236842105,0.052631579,0.289473684,0.0,0.052631579,0.210526316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.157894737,0.605263158,1.105263158,3.842105263,2.736842105,0.0,2019.0
1746,Italian Serie A,299344,L. Martínez,Inter,Forward,22,2,1673,7.117272727,11,1,6,1,3.909090909,2,59.46843854,0.727272727,0.545454545,1.727272727,0.0,0.363636364,1.272727273,0.090909091,0.909090909,1.272727273,2.409090909,0.818181818,1.0,2.909090909,13.68181818,0.0,0.545454545,0.0,1.272727273,0.0,0.0,0.0,0.0,0.272727273,2.681818182,0.954545455,3.909090909,3.090909091,0.590909091,1.545454545,1.136363636,0.0,1.227272727,0.681818182,0.045454545,0.363636364,0.090909091,0.5,0.318181818,0.090909091,0.136363636,1.454545455,2.727272727,2.272727273,3.545454545,1.272727273,0.045454545,2021,27.0,14.0,1337.0,6.637777778,6.0,2.0,4.0,0.0,2.407407407,0.0,70.83333333,0.222222222,0.111111111,1.0,0.0,0.259259259,0.148148148,0.0,0.777777778,0.481481481,1.555555556,0.111111111,1.111111111,2.148148148,8.888888889,0.074074074,0.444444444,0.074074074,0.148148148,0.0,0.0,0.0,0.0,0.296296296,1.740740741,0.37037037,2.407407407,1.666666667,0.62962963,0.740740741,1.111111111,0.037037037,0.555555556,0.666666667,0.037037037,0.185185185,0.0,0.222222222,0.185185185,0.0,0.111111111,0.555555556,1.037037037,1.925925926,3.185185185,1.259259259,0.074074074,2020.0,21.0,1.0,1785.0,7.595714286,13.0,4.0,4.0,0.0,4.047619048,5.0,67.39811912,0.476190476,0.285714286,2.285714286,0.0,1.095238095,0.285714286,0.047619048,1.047619048,1.80952381,3.238095238,0.666666667,2.095238095,3.428571429,15.19047619,0.285714286,0.80952381,0.047619048,0.285714286,0.0,0.0,0.0,0.0,0.285714286,2.714285714,1.047619048,4.047619048,3.238095238,0.714285714,1.80952381,1.476190476,0.095238095,0.761904762,0.904761905,0.142857143,0.428571429,0.047619048,0.619047619,0.476190476,0.095238095,0.142857143,1.714285714,3.523809524,2.238095238,3.761904762,1.523809524,0.19047619,2019.0
1748,Italian Serie A,71345,C. Smalling,Roma,Defender,21,0,1920,7.107142857,2,1,1,0,0.761904762,1,90.26974952,0.952380952,2.047619048,1.238095238,0.952380952,4.523809524,0.095238095,1.095238095,0.380952381,0.285714286,0.285714286,0.047619048,0.095238095,0.238095238,49.42857143,0.047619048,2.476190476,0.0,0.095238095,0.0,0.0,0.0,0.0,0.238095238,0.523809524,0.0,0.761904762,0.0,0.761904762,0.19047619,0.380952381,0.0,0.19047619,0.619047619,0.047619048,0.047619048,0.0,0.095238095,0.0,0.095238095,0.047619048,0.095238095,0.380952381,1.571428571,5.285714286,3.714285714,0.047619048,2021,24.0,0.0,2128.0,6.7875,1.0,0.0,1.0,0.0,0.458333333,1.0,86.16352201,1.25,1.083333333,0.916666667,0.541666667,4.416666667,0.25,1.041666667,0.083333333,0.041666667,0.333333333,0.083333333,0.041666667,0.25,39.75,0.0,2.083333333,0.041666667,0.25,0.0,0.0,0.0,0.0,0.125,0.333333333,0.0,0.458333333,0.0,0.458333333,0.083333333,0.291666667,0.0,0.083333333,0.375,0.041666667,0.0,0.0,0.041666667,0.0,0.041666667,0.0,0.0,0.041666667,2.375,6.625,4.25,0.0,2020.0,29.0,1.0,2536.0,7.241724138,4.0,0.0,4.0,0.0,0.448275862,1.0,87.59894459,1.379310345,2.172413793,0.827586207,0.206896552,5.482758621,0.413793103,0.965517241,0.068965517,0.103448276,0.482758621,0.068965517,0.068965517,0.206896552,39.20689655,0.0,1.517241379,0.0,0.413793103,0.0,0.0,0.0,0.0,0.137931034,0.310344828,0.0,0.448275862,0.103448276,0.344827586,0.206896552,0.137931034,0.0,0.103448276,0.310344828,0.068965517,0.068965517,0.0,0.137931034,0.0,0.137931034,0.068965517,0.0,0.103448276,1.793103448,5.517241379,3.724137931,0.0,2019.0
1749,Italian Serie A,112272,A. Belotti,Torino,Forward,23,1,1916,7.097391304,9,2,3,0,2.652173913,4,68.10551559,0.739130435,0.130434783,1.652173913,0.0,0.739130435,0.782608696,0.173913043,1.130434783,1.47826087,3.086956522,0.739130435,1.956521739,2.52173913,18.13043478,0.173913043,0.52173913,0.0,0.782608696,0.0,0.0,0.0,0.0,0.086956522,1.913043478,0.652173913,2.652173913,1.782608696,0.434782609,1.173913043,0.739130435,0.043478261,0.739130435,0.260869565,0.043478261,0.260869565,0.086956522,0.391304348,0.173913043,0.0,0.0,0.869565217,2.347826087,3.0,6.260869565,3.260869565,0.086956522,2021,37.0,0.0,3301.0,7.230540541,15.0,3.0,5.0,0.0,3.378378378,6.0,64.84268126,0.891891892,0.405405405,1.918918919,0.054054054,0.594594595,0.648648649,0.135135135,0.945945946,0.972972973,3.027027027,0.810810811,2.054054054,3.054054054,19.75675676,0.081081081,0.567567568,0.054054054,0.648648649,0.0,0.0,0.0,0.0,0.351351351,2.108108108,0.918918919,3.378378378,2.459459459,0.567567568,1.27027027,1.297297297,0.081081081,0.810810811,0.648648649,0.054054054,0.324324324,0.027027027,0.405405405,0.243243243,0.027027027,0.081081081,1.297297297,2.27027027,4.891891892,8.945945946,4.054054054,0.081081081,2020.0,32.0,3.0,2672.0,6.990625,10.0,4.0,2.0,0.0,2.6875,6.0,71.42857143,1.0,0.1875,1.875,0.03125,0.59375,0.84375,0.03125,0.96875,0.8125,2.96875,0.59375,1.90625,3.0625,18.375,0.09375,0.25,0.03125,0.84375,0.0,0.0,0.0,0.0,0.28125,1.84375,0.5625,2.6875,1.875,0.6875,0.875,1.34375,0.0625,0.46875,0.59375,0.03125,0.28125,0.0,0.3125,0.15625,0.09375,0.0,0.6875,1.5,3.3125,5.9375,2.625,0.125,2019.0
1750,Italian Serie A,83390,L. Insigne,Napoli,Forward,25,2,1891,7.094,5,5,1,0,3.16,3,85.35911602,0.44,0.76,0.24,0.0,0.04,0.92,0.0,2.24,1.68,0.8,0.24,1.48,1.56,43.44,0.56,2.08,0.12,0.92,0.0,0.0,0.0,0.0,0.12,1.56,1.48,3.16,2.36,0.6,1.24,1.2,0.2,0.72,0.08,0.04,0.16,0.0,0.2,0.08,0.0,0.04,1.32,3.0,0.36,0.48,0.12,0.2,2021,28.0,4.0,2080.0,7.161428571,10.0,6.0,6.0,1.0,4.285714286,3.0,86.01626016,0.5,0.285714286,0.25,0.0,0.107142857,0.428571429,0.0,2.285714286,0.928571429,0.535714286,0.607142857,0.964285714,1.607142857,43.92857143,0.428571429,2.75,0.214285714,0.428571429,0.0,0.0,0.0,0.0,0.035714286,2.0,2.25,4.285714286,3.357142857,0.785714286,1.321428571,1.785714286,0.178571429,1.178571429,0.035714286,0.035714286,0.285714286,0.035714286,0.357142857,0.285714286,0.0,0.0,0.785714286,1.714285714,0.25,0.357142857,0.107142857,0.214285714,2020.0,37.0,1.0,3104.0,7.510540541,8.0,11.0,4.0,0.0,4.783783784,7.0,85.16393443,0.783783784,0.459459459,0.27027027,0.0,0.081081081,0.540540541,0.0,2.783783784,1.675675676,0.891891892,0.918918919,1.513513514,2.351351351,65.94594595,0.27027027,1.297297297,0.216216216,0.540540541,0.0,0.0,0.0,0.0,0.108108108,2.702702703,1.972972973,4.783783784,4.351351351,0.27027027,1.810810811,2.027027027,0.135135135,0.945945946,0.216216216,0.0,0.189189189,0.027027027,0.216216216,0.189189189,0.0,0.0,1.459459459,3.135135135,0.27027027,0.351351351,0.081081081,0.297297297,2019.0
1751,Italian Serie A,125547,R. de Paul,Udinese,Midfielder,23,1,1838,7.093043478,5,2,4,1,2.260869565,5,81.03448276,1.52173913,0.608695652,0.956521739,0.0,0.173913043,1.130434783,0.043478261,2.217391304,2.0,2.347826087,0.086956522,1.217391304,2.086956522,45.39130435,1.347826087,3.47826087,0.130434783,1.130434783,0.0,0.0,0.0,0.0,0.0,0.913043478,1.347826087,2.260869565,1.869565217,0.260869565,0.826086957,1.0,0.0,0.434782609,0.0,0.0,0.173913043,0.043478261,0.217391304,0.130434783,0.043478261,0.0,0.913043478,2.913043478,0.304347826,0.347826087,0.043478261,0.086956522,2021,36.0,0.0,3194.0,7.369166667,9.0,8.0,7.0,0.0,2.444444444,6.0,76.3556116,1.472222222,0.888888889,0.833333333,0.0,0.305555556,0.805555556,0.055555556,2.722222222,2.25,2.611111111,0.0,1.805555556,2.388888889,44.05555556,1.611111111,4.944444444,0.305555556,0.805555556,0.0,0.0,0.0,0.0,0.055555556,0.583333333,1.805555556,2.444444444,1.888888889,0.305555556,0.916666667,1.111111111,0.055555556,0.416666667,0.0,0.0,0.138888889,0.111111111,0.25,0.111111111,0.0,0.0,1.638888889,3.888888889,0.555555556,0.638888889,0.083333333,0.222222222,2020.0,37.0,12.0,2322.0,6.859189189,4.0,7.0,4.0,0.0,1.432432432,3.0,76.6025641,0.837837838,0.432432432,0.891891892,0.0,0.135135135,0.756756757,0.027027027,1.810810811,1.945945946,1.702702703,0.054054054,1.648648649,1.540540541,25.2972973,1.216216216,1.837837838,0.081081081,0.756756757,0.0,0.0,0.0,0.0,0.0,0.567567568,0.864864865,1.432432432,1.054054054,0.189189189,0.432432432,0.540540541,0.027027027,0.459459459,0.0,0.0,0.108108108,0.0,0.108108108,0.0,0.0,0.0,1.27027027,3.216216216,0.486486486,0.594594595,0.108108108,0.189189189,2019.0
1752,Italian Serie A,82923,G. Ramírez,Sampdoria,Midfielder,15,3,894,7.090666667,5,1,5,0,1.733333333,2,78.97727273,1.666666667,0.6,1.2,0.0,0.333333333,1.2,0.133333333,1.133333333,2.2,1.666666667,0.2,1.333333333,2.266666667,23.46666667,0.8,1.066666667,0.133333333,1.2,0.0,0.0,0.0,0.0,0.133333333,0.866666667,0.733333333,1.733333333,1.266666667,0.4,0.666666667,0.666666667,0.133333333,0.4,0.333333333,0.0,0.266666667,0.066666667,0.333333333,0.066666667,0.2,0.066666667,0.8,3.0,1.866666667,3.4,1.533333333,0.066666667,2021,27.0,8.0,1587.0,6.757777778,4.0,4.0,6.0,1.0,1.0,2.0,78.84130982,1.407407407,0.333333333,1.555555556,0.0,0.888888889,0.740740741,0.148148148,1.222222222,0.666666667,1.333333333,0.074074074,1.814814815,1.333333333,29.40740741,0.777777778,0.888888889,0.074074074,0.740740741,0.0,0.0,0.0,0.0,0.037037037,0.444444444,0.518518519,1.0,0.740740741,0.222222222,0.407407407,0.518518519,0.037037037,0.074074074,0.148148148,0.037037037,0.074074074,0.037037037,0.148148148,0.111111111,0.037037037,0.0,0.333333333,1.0,2.111111111,3.222222222,1.111111111,0.148148148,2020.0,37.0,9.0,2228.0,6.763513514,3.0,8.0,9.0,0.0,1.324324324,1.0,77.72020725,0.891891892,0.486486486,1.351351351,0.054054054,0.621621622,1.27027027,0.081081081,1.297297297,1.513513514,1.621621622,0.0,1.540540541,2.27027027,26.08108108,0.432432432,0.918918919,0.108108108,1.27027027,0.0,0.0,0.0,0.0,0.027027027,0.513513514,0.783783784,1.324324324,0.837837838,0.486486486,0.567567568,0.405405405,0.0,0.351351351,0.135135135,0.027027027,0.027027027,0.027027027,0.081081081,0.054054054,0.027027027,0.0,0.837837838,2.351351351,1.459459459,2.297297297,0.837837838,0.216216216,2019.0
1753,Italian Serie A,117055,E. Pulgar,Fiorentina,Midfielder,25,2,2085,7.07,4,3,7,0,0.92,2,86.62041625,2.36,1.52,1.2,0.04,1.36,2.04,0.52,2.44,0.24,1.08,0.16,0.56,1.16,40.36,1.84,2.4,0.08,2.04,0.0,0.0,0.0,0.0,0.0,0.2,0.72,0.92,0.36,0.4,0.32,0.36,0.0,0.24,0.0,0.0,0.16,0.0,0.16,0.0,0.0,0.0,0.2,0.44,0.88,1.84,0.96,0.12,2021,28.0,1.0,2363.0,7.113571429,6.0,2.0,6.0,1.0,1.214285714,3.0,83.93602225,2.321428571,1.785714286,1.107142857,0.071428571,1.821428571,1.821428571,0.178571429,2.142857143,0.428571429,1.214285714,0.0,0.714285714,1.214285714,51.35714286,1.214285714,3.642857143,0.035714286,1.821428571,0.0,0.0,0.0,0.0,0.0,0.214285714,1.0,1.214285714,0.607142857,0.428571429,0.357142857,0.321428571,0.035714286,0.535714286,0.0,0.0,0.178571429,0.035714286,0.214285714,0.0,0.035714286,0.0,0.142857143,0.571428571,1.0,2.571428571,1.571428571,0.071428571,2020.0,32.0,1.0,2770.0,6.8671875,3.0,1.0,9.0,0.0,1.0625,2.0,83.22580645,2.1875,1.4375,1.375,0.0625,2.40625,1.59375,0.40625,0.78125,0.59375,0.96875,0.03125,0.5625,1.125,53.28125,0.125,4.125,0.125,1.59375,0.0,0.0,0.0,0.0,0.0625,0.09375,0.90625,1.0625,0.6875,0.34375,0.375,0.375,0.0,0.3125,0.03125,0.0,0.0,0.09375,0.09375,0.03125,0.0625,0.0,0.0625,0.65625,0.6875,1.6875,1.0,0.03125,2019.0
1755,Italian Serie A,44868,J. Cuadrado,Juventus,Midfielder,23,4,1839,7.063478261,1,2,4,1,0.652173913,0,89.37728938,2.0,1.043478261,0.913043478,0.130434783,1.130434783,0.652173913,0.260869565,1.391304348,1.217391304,2.086956522,0.130434783,0.956521739,1.130434783,59.34782609,0.782608696,2.739130435,0.043478261,0.652173913,0.0,0.0,0.0,0.0,0.043478261,0.347826087,0.260869565,0.652173913,0.565217391,0.086956522,0.173913043,0.304347826,0.0,0.173913043,0.043478261,0.0,0.043478261,0.0,0.043478261,0.043478261,0.0,0.0,0.826086957,2.043478261,0.739130435,1.0,0.260869565,0.086956522,2021,18.0,4.0,1224.0,6.853888889,1.0,2.0,4.0,0.0,0.944444444,2.0,88.14016173,1.111111111,1.0,0.833333333,0.055555556,0.555555556,1.0,0.166666667,1.722222222,1.055555556,2.166666667,0.055555556,0.833333333,1.222222222,41.22222222,0.722222222,2.944444444,0.0,1.0,0.0,0.0,0.0,0.0,0.055555556,0.444444444,0.444444444,0.944444444,0.722222222,0.111111111,0.166666667,0.555555556,0.0,0.222222222,0.0,0.0,0.055555556,0.0,0.055555556,0.0,0.0,0.0,0.722222222,1.777777778,0.5,1.0,0.5,0.111111111,2020.0,21.0,6.0,1359.0,7.284761905,4.0,6.0,5.0,0.0,1.285714286,2.0,88.99204244,1.333333333,0.904761905,0.523809524,0.0,0.523809524,0.761904762,0.0,1.857142857,1.476190476,2.428571429,0.142857143,0.904761905,1.428571429,35.9047619,1.0,3.333333333,0.0,0.761904762,0.0,0.0,0.0,0.0,0.19047619,0.619047619,0.476190476,1.285714286,1.142857143,0.142857143,0.380952381,0.666666667,0.0,0.238095238,0.19047619,0.047619048,0.142857143,0.0,0.19047619,0.19047619,0.0,0.142857143,0.523809524,2.0,0.476190476,0.904761905,0.428571429,0.285714286,2019.0
1756,Italian Serie A,294193,F. Ruiz,Napoli,Midfielder,22,1,1900,7.062727273,2,2,2,0,2.363636364,1,90.45592705,1.681818182,1.227272727,0.727272727,0.0,0.545454545,1.5,0.136363636,1.454545455,1.227272727,0.909090909,0.0,0.863636364,0.954545455,74.77272727,0.136363636,3.772727273,0.090909091,1.5,0.0,0.0,0.0,0.0,0.045454545,0.454545455,1.863636364,2.363636364,2.090909091,0.272727273,0.681818182,1.090909091,0.045454545,0.590909091,0.045454545,0.0,0.0,0.090909091,0.090909091,0.090909091,0.0,0.0,0.545454545,1.772727273,0.272727273,0.681818182,0.409090909,0.090909091,2021,27.0,7.0,1991.0,7.254074074,5.0,4.0,2.0,1.0,1.888888889,2.0,89.77209561,2.0,0.777777778,0.407407407,0.037037037,0.888888889,0.962962963,0.148148148,2.296296296,1.333333333,0.814814815,0.074074074,1.074074074,1.0,66.62962963,0.333333333,3.185185185,0.0,0.962962963,0.0,0.0,0.0,0.0,0.0,0.777777778,1.111111111,1.888888889,1.481481481,0.296296296,0.518518519,0.62962963,0.074074074,0.740740741,0.037037037,0.0,0.148148148,0.037037037,0.185185185,0.185185185,0.0,0.0,0.555555556,1.888888889,0.814814815,1.444444444,0.62962963,0.148148148,2020.0,34.0,4.0,2662.0,7.17,3.0,6.0,3.0,0.0,1.176470588,3.0,86.37236084,2.441176471,1.235294118,0.794117647,0.0,0.970588235,1.382352941,0.088235294,0.970588235,2.029411765,1.029411765,0.058823529,1.441176471,1.705882353,61.29411765,0.058823529,3.235294118,0.088235294,1.382352941,0.0,0.0,0.0,0.0,0.0,0.205882353,0.970588235,1.176470588,0.941176471,0.235294118,0.5,0.294117647,0.029411765,0.382352941,0.0,0.0,0.0,0.088235294,0.088235294,0.088235294,0.0,0.0,0.647058824,2.676470588,0.5,1.264705882,0.764705882,0.176470588,2019.0
1759,Italian Serie A,30226,M. Pjanic,Juventus,Midfielder,22,2,1737,7.05,3,2,7,0,0.863636364,1,89.78052126,1.727272727,1.227272727,1.227272727,0.090909091,1.045454545,1.454545455,0.409090909,1.227272727,0.590909091,0.863636364,0.0,0.409090909,0.954545455,66.27272727,0.590909091,3.363636364,0.0,1.454545455,0.0,0.0,0.0,0.0,0.0,0.090909091,0.772727273,0.863636364,0.409090909,0.454545455,0.227272727,0.409090909,0.0,0.227272727,0.0,0.0,0.045454545,0.090909091,0.136363636,0.090909091,0.045454545,0.0,0.409090909,1.0,0.5,1.045454545,0.545454545,0.090909091,2021,31.0,4.0,2288.0,7.026774194,2.0,6.0,5.0,1.0,0.935483871,3.0,92.05366357,1.322580645,1.161290323,1.193548387,0.032258065,0.580645161,1.387096774,0.193548387,2.322580645,0.35483871,0.677419355,0.0,0.483870968,0.806451613,62.51612903,1.161290323,5.838709677,0.064516129,1.387096774,0.0,0.0,0.0,0.0,0.0,0.258064516,0.677419355,0.935483871,0.64516129,0.290322581,0.258064516,0.225806452,0.0,0.451612903,0.0,0.0,0.0,0.064516129,0.064516129,0.032258065,0.032258065,0.0,0.193548387,0.548387097,0.806451613,1.225806452,0.419354839,0.193548387,2020.0,31.0,3.0,2489.0,7.419677419,5.0,8.0,5.0,0.0,1.677419355,4.0,90.23682939,1.161290323,2.032258065,1.322580645,0.0,0.774193548,1.225806452,0.129032258,1.935483871,0.935483871,0.903225806,0.0,0.774193548,1.0,66.74193548,0.935483871,5.290322581,0.161290323,1.225806452,0.0,0.0,0.0,0.0,0.0,0.193548387,1.483870968,1.677419355,0.903225806,0.741935484,0.516129032,0.64516129,0.0,0.516129032,0.0,0.0,0.0,0.161290323,0.161290323,0.096774194,0.064516129,0.0,0.193548387,1.129032258,0.709677419,1.064516129,0.35483871,0.258064516,2019.0
1763,Italian Serie A,100995,A. Sandro,Juventus,Defender,22,0,1890,7.031363636,0,3,3,0,0.454545455,1,86.97571744,1.590909091,1.727272727,1.636363636,0.090909091,1.409090909,0.636363636,0.181818182,1.409090909,1.409090909,1.636363636,0.0,0.681818182,0.818181818,61.77272727,0.590909091,2.590909091,0.090909091,0.636363636,0.0,0.0,0.0,0.0,0.045454545,0.227272727,0.181818182,0.454545455,0.227272727,0.227272727,0.045454545,0.363636364,0.0,0.045454545,0.090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.636363636,2.045454545,0.772727273,1.863636364,1.090909091,0.136363636,2021,31.0,3.0,2392.0,7.149677419,1.0,2.0,7.0,0.0,0.709677419,3.0,84.57648546,2.193548387,1.225806452,1.580645161,0.161290323,1.903225806,0.483870968,0.258064516,1.161290323,0.935483871,1.580645161,0.064516129,0.774193548,1.096774194,51.03225806,0.580645161,2.548387097,0.0,0.483870968,0.0,0.0,0.0,0.0,0.129032258,0.387096774,0.193548387,0.709677419,0.290322581,0.419354839,0.258064516,0.387096774,0.0,0.064516129,0.322580645,0.0,0.032258065,0.0,0.032258065,0.0,0.032258065,0.032258065,0.903225806,1.838709677,1.322580645,3.129032258,1.806451613,0.064516129,2020.0,26.0,3.0,2115.0,7.467307692,4.0,4.0,8.0,0.0,0.692307692,3.0,86.35724332,2.192307692,1.153846154,1.961538462,0.076923077,1.576923077,0.730769231,0.038461538,1.038461538,2.038461538,1.115384615,0.192307692,0.923076923,1.230769231,54.69230769,0.961538462,4.230769231,0.076923077,0.730769231,0.0,0.0,0.0,0.0,0.076923077,0.461538462,0.153846154,0.692307692,0.461538462,0.230769231,0.269230769,0.307692308,0.0,0.115384615,0.192307692,0.038461538,0.115384615,0.0,0.153846154,0.038461538,0.115384615,0.076923077,0.692307692,2.730769231,1.153846154,2.923076923,1.769230769,0.153846154,2019.0
